wordle_dict,V1,V2,V3,V4,V5,p 7,s 7,p 8,s 8,p 9,s 9,p 10,s 10,p 11,s 11,sumf,sum_uniqs,unique,score,rank,UxSUxSF,rank2
jakey,j,a,k,e,y,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,2.0968239284613013,2.320382362010484,17.9386370644465,10.271353684859697,10.029293863706444,3.1976564909034844,49.06722170829479,25.473327166204133,5,245.33610854147395,3244,6249.526958560334,4433
jalap,j,a,l,a,p,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,6.537156953438175,5.197348134443416,8.279370952821461,9.23527597903176,1.133209990749306,3.112858464384829,34.95220474868948,17.99414122725871,4,139.80881899475793,10076,2515.7396338079243,11440
jalop,j,a,l,o,p,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,6.537156953438175,5.197348134443416,5.38082022818378,6.842429848905334,1.133209990749306,3.112858464384829,32.0536540240518,24.836571076164045,5,160.26827012025902,8389.5,3980.514282095671,8510
jambe,j,a,m,b,e,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,3.939253777366636,3.046561825470244,1.8732654949121186,2.5084798026518653,11.732963305581253,10.271353684859697,36.54794942954055,25.510329941412273,5,182.73974714770276,6588,4661.751243148149,7208
jambo,j,a,m,b,o,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,3.939253777366636,3.046561825470244,1.8732654949121186,2.5084798026518653,2.998766574159729,6.842429848905334,27.813752698119025,22.08140610545791,5,139.06876349059513,10130.5,3070.8338432197093,10415
jambs,j,a,m,b,s,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,3.939253777366636,3.046561825470244,1.8732654949121186,2.5084798026518653,30.511871723712613,10.275979031760716,55.32685784767191,25.514955288313292,5,276.63428923835954,2092,7058.311521131071,3354
jambu,j,a,m,b,u,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,3.939253777366636,3.046561825470244,1.8732654949121186,2.5084798026518653,0.5164970706136294,3.8714153561517115,25.331483194572925,19.110391612704287,5,126.65741597286463,10987,2420.4728198946304,11610
james,j,a,m,e,s,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,3.939253777366636,3.046561825470244,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,71.3922294172063,33.27782917052112,5,356.9611470860315,214,11878.89207324222,355
jammy,j,a,m,m,y,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,3.939253777366636,3.046561825470244,3.0989824236817762,3.046561825470244,10.029293863706444,3.1976564909034844,36.0699969164354,15.928152944804193,4,144.2799876657416,9725.5,2298.1137104143945,11802
jamon,j,a,m,o,n,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,3.939253777366636,3.046561825470244,5.38082022818378,6.842429848905334,4.085723095898859,4.551341350601295,32.40826395312982,24.124267653407337,5,162.0413197656491,8225,3909.1281689378834,8655
janes,j,a,n,e,s,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,74.88436632747457,34.78260869565217,5,374.42183163737286,88,13023.368056952098,156
janns,j,a,n,n,s,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,7.431390687634906,4.551341350601295,6.074622263336417,4.551341350601295,30.511871723712613,10.275979031760716,63.02035152636448,24.51125501079248,4,252.08140610545792,2975,6178.831628530019,4545
janny,j,a,n,n,y,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,7.431390687634906,4.551341350601295,6.074622263336417,4.551341350601295,10.029293863706444,3.1976564909034844,42.53777366635831,17.432932469935245,4,170.15109466543325,7511,2966.232542988057,10624
janty,j,a,n,t,y,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,7.431390687634906,4.551341350601295,6.922602528522972,5.080172679617638,10.029293863706444,3.1976564909034844,43.38575393154487,22.51310514955288,5,216.92876965772433,4655,4883.740201267485,6783
japan,j,a,p,a,n,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,2.80604378661733,3.112858464384829,8.279370952821461,9.23527597903176,4.085723095898859,4.551341350601295,34.17360468701819,17.34813444341659,4,136.69441874807276,10298.5,2371.3931541062516,11691
japed,j,a,p,e,d,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,2.80604378661733,3.112858464384829,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,46.09158186864015,26.85013876040703,5,230.45790934320075,3964.5,6187.826844298244,4533
japer,j,a,p,e,r,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,2.80604378661733,3.112858464384829,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,44.93524514338576,29.478877582485353,5,224.6762257169288,4256,6623.202953604191,3913
japes,j,a,p,e,s,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,2.80604378661733,3.112858464384829,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,70.25901942645699,33.34412580943571,5,351.2950971322849,264.5,11713.627915016847,399
jarks,j,a,r,k,s,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,3.8775824853530683,2.320382362010484,30.511871723712613,10.275979031760716,62.62719703977798,28.691026827012028,5,313.1359851988899,934.5,8984.192951844192,1614
jarls,j,a,r,l,s,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,5.943570767807586,5.197348134443416,30.511871723712613,10.275979031760716,64.6931853222325,31.56799259944496,5,323.46592661116244,654.5,10211.169977433783,927
jarps,j,a,r,p,s,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,3.2223250077089114,3.112858464384829,30.511871723712613,10.275979031760716,61.97193956213383,29.483502929386372,5,309.8596978106691,1031,9135.74930809964,1515
jarta,j,a,r,t,a,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,6.922602528522972,5.080172679617638,5.242059821153253,9.23527597903176,40.40240518038853,21.174838112858463,4,161.6096207215541,8263.5,3422.057556259365,9703
jarul,j,a,r,u,l,1.557200123342584,0.4486586493987049,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,3.0912735121800803,3.8714153561517115,3.669441874807277,5.197348134443416,34.998458217699664,25.163428923835955,5,174.99229108849832,7145,4403.406079024639,7690
